internal_g6p_c,internal_pep_c,internal_pyr_c,internal_EIIglc,internal_LacY,internal_lcts_p,external_glc__D_e,external_lcts_e,fluxes_EX_glc__D_e,fluxes_EX_lcts_e,global_volume,global_width,global_length,global_surface_area,time
0.09818181818181819,0.0818181818181818,0.09818181818181819,0.0018,0.0,0.0,9.98804860217183,10.0,0.09818181818181819,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,0.0
0.1963529573976883,-0.0163529573976883,0.1963529573976883,0.0018,0.0,0.0,9.976098532774913,10.0,0.0981711392158701,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,1.0
0.2945133955827584,-0.1145133955827584,0.2945133955827584,0.0018,0.0,0.0,9.96414979180925,10.0,0.0981604381850701,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,2.0
0.39266311060391934,-0.21266311060391935,0.39266311060391934,0.0018,0.0,0.0,9.95220237927484,10.0,0.09814971502116093,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,3.0
0.4908020802595229,-0.31080208025952294,0.4908020802595229,0.0018,0.0,0.0,9.940256295171686,10.0,0.09813896965560356,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,4.0
0.5889302822790986,-0.40893028227909867,0.5889302822790986,0.0018,0.0,0.0,9.928311539499784,10.0,0.09812820201957571,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,5.0
0.687047694323069,-0.5070476943230691,0.687047694323069,0.0018,0.0,0.0,9.916368112259136,10.0,0.0981174120439704,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,6.0
0.7851542939824634,-0.6051542939824635,0.7851542939824634,0.0018,0.0,0.0,9.904426013449742,10.0,0.09810659965939444,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,7.0
0.8832500587786305,-0.7032500587786306,0.8832500587786305,0.0018,0.0,0.0,9.8924852430716,10.0,0.0980957647961671,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,8.0
0.9813349661629489,-0.801334966162949,0.9813349661629489,0.0018,0.0,0.0,9.880545635070808,10.0,0.0980849073843184,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,9.0
1.079408993365051,-0.8994089933650511,1.079408993365051,0.0018,0.0,0.0,9.868607355501268,10.0,0.09807402720210207,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,10.0
